pcn,item,mpn,current_onhand,corrected_onhand,phantom_removed,relabel_adjt_count,relabel_units,loc_to,mfg_qty
22762,8080L-1-120,FH12-36S-0.5SH55,6,0,6,1,6,MFG Floor,6
6791,7144L-40,MC-306 32.768K-E3:ROHS,6,0,6,1,6,MFG Floor,6
15286,8245L-150,PA4340.223NLT,6,0,6,1,6,MFG Floor,6
35774,8754L-85,BQ29707DSER,6,0,6,1,6,MFG Floor,6
41452,7703ML-1-25,RTE24615,6,0,6,1,6,MFG Floor,6
31417,6846-43,LF347BN,155,150,5,1,5,2103501,0
8997,8080L-150,6A05-T,5,0,5,1,5,MFG Floor,5
5455,7712-60,MMBT4403,5,0,5,1,5,MFG Floor,5
43955,7593-17,MF1/4DCT52R5601F,5,0,5,1,5,MFG Floor,5
19900,8124L-30,LP2992AIM5-3.3/NOPB,5,0,5,1,5,MFG Floor,5
3927,7958-9,MMBT2222ALT1G,5,0,5,1,5,MFG Floor,5
4014,8525ML-1-540,ERJ-3EKF4532V,5,0,5,1,5,MFG Floor,5
13808,8257M-3-145,LM3409HVMY/NOPB,5,0,5,1,5,MFG Floor,5
19899,8119L-32,ESDA14V2SC5,5,0,5,1,5,MFG Floor,5
10118,8080l-540,1-2199298-4,5,0,5,1,5,MFG Floor,5
15843,8271-85,DMN53D0LQ-7,5,0,5,1,5,MFG Floor,5
13658,8316-20,TCAN332DR,5,0,5,1,5,MFG Floor,5
15844,8288-75,SI8380P-IU,5,0,5,1,5,MFG Floor,5
15807,8288-95,ITS4200SMEOHUMA1,5,0,5,1,5,MFG Floor,5
17179,8328-180,S2B-PH-SM4-TBLFSN,5,0,5,1,5,MFG Floor,5
14585,8223L-70,KMR231NGLFS,5,0,5,1,5,MFG Floor,5
11077,8171L-95,40015000440,5,0,5,1,5,MFG Floor,5
16778,6008-58,B22B-XADSS-N-A,5,0,5,1,5,MFG Floor,5
12138,8138M-435,TC1047AVNBTR,5,0,5,1,5,MFG Floor,5
6993,7161-18,MIC2951-02YM TR,5,0,5,1,5,MFG Floor,5
7234,8091L-5,UCW1E101MCL1GS,5,0,5,1,5,MFG Floor,5
38119,7396-260,CD4023BE,48,43,5,1,5,MFG Floor,5
7243,8080L-155,SMAJ5.0CA,5,0,5,1,5,MFG Floor,5
37772,7396-290,DG23-B2LA,5,0,5,1,5,MFG Floor,5
5046,7984-1,"74VHCT125PW,118",5,0,5,1,5,MFG Floor,5
7295,7984-28,EVP-AA802Q,5,0,5,1,5,MFG Floor,5
15293,8245L-65,GRM155R60J475ME47D,5,0,5,1,5,MFG Floor,5
5057,7984-7,MCP73831T-2ACI/OT,5,0,5,1,5,MFG Floor,5
6264,8038-145,PTS645SL50SMTR92 LFS,5,0,5,1,5,MFG Floor,5
8524,8594l-650,MLZ1608M100WT000,5,0,5,2,10,MFG Floor,5
40194,7946L-230,300SP1J1BLKM7QE,5,0,5,1,5,MFG Floor,5
39451,4553-75,REF192GSZ-REEL7,5,0,5,1,5,MFG Floor,5
3976,8525ML-1-205,LTST-C171GKT,5,0,5,1,5,MFG Floor,5
7452,7984-45,APHHS1005SECK,5,0,5,1,5,MFG Floor,5
7465,7984-2,APHHS1005QBC/D,5,0,5,1,5,MFG Floor,5
7758,8525ML-1-415,ERJ-3EKF1212V,5,0,5,1,5,MFG Floor,5
3227,8525ML-1-295,HZ0805E601R-10,5,0,5,1,5,MFG Floor,5
38851,7396-275,CD4051BE,5,0,5,1,5,MFG Floor,5
7776,8525ML-1-195,EMK107ABJ475KA-T,5,0,5,1,5,MFG Floor,5
4060,8160-130,ERJ-6GEYJ105V,5,0,5,1,5,MFG Floor,5
4520,8064-4,GRM31CR60J476ME19L,5,0,5,1,5,MFG Floor,5
7816,8245L-425,AOZ1282CI,5,0,5,1,5,MFG Floor,5
5082,7984-31,CSTCE8M00G55-R0,5,0,5,1,5,MFG Floor,5
8249,7984-80,SMF05CT1G,5,0,5,1,5,MFG Floor,5
5038,7984-25,EVP-AA802Q,5,0,5,1,5,MFG Floor,5
5318,8168L-80,74477110,5,0,5,1,5,MFG Floor,5
28795,7946L-260,MIC2026-1YM,10,5,5,1,5,MFG Floor,0
8663,7984-45,APHHS1005QBC/D,5,0,5,1,5,MFG Floor,5
21172,7331M-36,ATMEGA32U4-AUR,5,0,5,1,5,MFG Floor,5
5691,7584-39,XF2L-1835-1A,5,0,5,1,5,MFG Floor,5
5430,6134-45,LTV-356T,5,0,5,1,5,MFG Floor,5
28272,8384L-55,LP2950CDTX-3.3/NOPB,5,0,5,1,5,MFG Floor,0
19668,8355M-15,ECH-U1H103JX5,5,0,5,1,5,MFG Floor,5
5696,8038-21,ESR03EZPF1002,5,0,5,1,5,MFG Floor,5
6676,7688-21,MIC2297-42YML-TR,5,0,5,1,5,MFG Floor,5
3367,8552L-100,NA555DR,5,0,5,1,5,MFG Floor,5
20201,6753L-99,AQW282SX,5,0,5,1,5,MFG Floor,5
18709,6802-75,MF-USMF020-2,5,0,5,1,5,MFG Floor,0
8410,8016L-3,MK01-B,10,5,5,1,5,MFG Floor,5
3374,8138M-235,0ZCF0185FF2C,4,0,4,1,4,MFG Floor,4
3286,7157-47,LM78L05ACMX/NOPB,4,0,4,1,4,MFG Floor,4
3126,7893L-26,MOCD223R2M,4,0,4,1,4,MFG Floor,4
3107,7893L-16,DRC2543E0L,4,0,4,1,4,MFG Floor,4
17696,8258L-255,SN65LVDS1DBVR,4,0,4,1,4,MFG Floor,4
11085,8171L-190,1990012,4,0,4,1,4,MFG Floor,4
29936,8461l-20,INA260AIPW,4,0,4,1,4,MFG Floor,4
2643,6948L-9,ERJ-6GEYJ222V,4,0,4,1,4,MFG Floor,4
4705,8160-180,LP38692MP-3.3/NOPB,4,0,4,1,4,MFG Floor,4
5048,7984-24,SMF05CT1G,4,0,4,2,8,MFG Floor,4
4452,6753-111,TXS0108EPWR,4,0,4,1,4,MFG Floor,4
21797,8320L-25,B4B-PH-SM4-TBLFSN,4,0,4,1,4,MFG Floor,4
19960,6705-14,PIC18F4520-I/PT,4,0,4,1,4,MFG Floor,4
18889,8266L-70,SM10B-SRSS-TBLFSN,4,0,4,1,4,MFG Floor,4
6708,7996-51,SN74AVC1T45DCKR,4,0,4,1,4,MFG Floor,4
17803,8258L-285,0ZCM0020FF2G,4,0,4,1,4,MFG Floor,0
17778,8258L-105,DMP2065UFDB-7,4,0,4,1,4,MFG Floor,0
17777,8258L-260,7A-24.000MAAE-T,4,0,4,1,4,MFG Floor,4
17486,6753L-109,CLP-110-02-L-D,4,0,4,1,4,MFG Floor,4
12923,7143L-43,MC-30632.768K-E3ROHS,4,0,4,1,4,MFG Floor,4
16607,8279L-350,PCA9615DPJ,4,0,4,1,4,MFG Floor,4
16510,8260L-35,BM02B-SRSS-TBLFSN,4,0,4,1,4,MFG Floor,4
16374,8245L-350,DRV5032FADBZR,4,0,4,1,4,MFG Floor,4
16514,8260L-30,501331-1407,4,0,4,1,4,MFG Floor,4
11277,8141M-55,EMZA250ADA471MJA0G,4,0,4,1,4,MFG Floor,4
17368,6753L-89,1473005-1,4,0,4,1,4,MFG Floor,4
15689,8245L-210,BSC010N04LSATMA1,4,0,4,1,4,MFG Floor,4
17513,8258L-220,EDB4432BBPA-1D-F-R,4,0,4,1,4,1506603,0
20204,6753L-82,BTS740S2,4,0,4,1,4,MFG Floor,4
9604,5477-15,ECQ-P1H224FZW,4,0,4,1,4,MFG Floor,4
21847,8437L-85,H11L1SR2M,4,0,4,1,4,MFG Floor,4
22839,7144L-15,AT45DB321E-SHF-T,4,0,4,1,4,MFG Floor,4
14960,7996-45,MCP73113-06SI/MF,4,0,4,1,4,MFG Floor,0
6257,8328-215,TPS79601DCQR,4,0,4,1,4,MFG Floor,4
5619,8385L-40,C0805C105K5RACTU,4,0,4,1,4,MFG Floor,4
31344,8500-425,OPA350UA/2K5,8,4,4,1,4,1501204,0
5441,8044-8,NPPN151BFCN-RC,4,0,4,1,4,MFG Floor,4
4110,8095-205,"PCA9557BS,118",4,0,4,1,4,MFG Floor,4
39850,7944L-23,G5V-1-DC24,3,0,3,1,3,2103301,3
15501,8342ML-220,502570-0893,3,0,3,1,3,MFG Floor,3
6710,7996-40,ASFL1-20.000MHZ-EK-T,3,0,3,1,3,MFG Floor,3
37783,7396-415,5-102694-2,3,0,3,1,3,MFG Floor,3
33437,8500-370,PIC24EP512GP806-I/MR,6,3,3,1,3,1504002,0
15811,8288-70,LD1085D2M33R,3,0,3,1,3,MFG Floor,3
15652,8245L-120,CDSOT23-SRV05-4,3,0,3,1,3,MFG Floor,3
10739,7783-5,4606X-101-103LF,3,0,3,1,3,MFG Floor,3
44197,8771L-10,89120-0101-HA,3,0,3,1,3,MFG Floor,3
18122,6225L-10,VNH3SP30TR-E,3,0,3,1,3,MFG Floor,3
6702,7996-46,LM2622MMX-ADJ/NOPB,3,0,3,1,3,MFG Floor,3
3060,8080L-510,ULN2803ADWR,3,0,3,1,3,MFG Floor,3
35683,4553-10,747844-3,3,0,3,1,3,MFG Floor,3
31073,8127L-10,1761608-3,6,3,3,1,3,2102303,0
3751,8204-205,C2012X7R1A106M125AC,3,0,3,1,3,MFG Floor,3
21214,8119L-45,FT230XS-R,3,0,3,1,3,MFG Floor,3
21248,7143L-22,MAX3221IPWR,3,0,3,1,3,MFG Floor,3
4563,7890L-36,LTST-C193KGKT-5A,3,0,3,1,3,MFG Floor,3
10335,6846-39,AD558JNZ,3,0,3,1,3,MFG Floor,3
3091,7893L-5,B140-13-F,3,0,3,1,3,MFG Floor,3
3225,7848-16,LM358D,3,0,3,1,3,MFG Floor,3
4400,8133-20,BAT-HLD-001,3,0,3,1,3,MFG Floor,3
3907,7909LA-4,LTST-C190KRKT,3,0,3,2,6,MFG Floor,3
7032,7161-18,MIC2951-02YM TR,3,0,3,1,3,MFG Floor,3
11626,8177M-60,A-2014-1-4-N-T-R,3,0,3,1,3,MFG Floor,3
13872,8328-75,MCP73871-2AAI/ML,3,0,3,1,3,MFG Floor,3
13859,8328-85,PTS645SL50SMTR92LFS,3,0,3,1,3,MFG Floor,3
15803,8288-30,SIT8008BI-13-33E-8.000000G,3,0,3,1,3,MFG Floor,3
13973,7144L-160,FT232RL-REEL,3,0,3,1,3,MFG Floor,3
14076,7144L-210,MAX7414EUA,3,0,3,1,3,MFG Floor,3
16511,8279L-350,PCA9615DPJ,3,0,3,1,3,MFG Floor,3
3956,7158-8,LTST-C191KGKT,3,0,3,1,3,MFG Floor,3
33487,8606M-200,QSE-020-01-H-D-A,2,0,2,1,2,MFG Floor,2
38406,7703ML-3-55,RTE24615,2,0,2,1,2,MFG Floor,2
13852,8328-20,NPPN101BFLC-RC,2,0,2,1,2,MFG Floor,2
13851,8328-170,AST100Q,2,0,2,1,2,MFG Floor,2
13876,8328-90,SDA04H0SBD,2,0,2,1,2,MFG Floor,2
38733,8739L-5,RD367,2,0,2,1,2,MFG Floor,2
22237,8342ML-140,LSL29K-H1J2-1-Z,2,0,2,1,2,MFG Floor,2
22719,8499l-5,STMF446RXT,2,0,2,1,30,MFG Floor,28
4394,6590-37,IPS6041GPBF,2,0,2,1,2,MFG Floor,2
22261,8343ML-165,CBC3225T101MR,3,1,2,2,2,1601004,0
40871,7593-44,CD4023BE,2,0,2,1,2,MFG Floor,2
15284,8245L-390,SN74LVC1G02DCKR,2,0,2,1,2,MFG Floor,2
15146,8266L-145,BSS138W-TP,2,0,2,3,2,MFG Floor,2
35682,4553-5,3433-6302,2,0,2,1,2,MFG Floor,2
8530,7984-125,EVP-AA802Q,2,0,2,1,2,MFG Floor,2
3408,7158-14,ESDA25L,2,0,2,1,2,MFG Floor,2
8238,7984-30,MCP73831T-2ACI/OT,2,0,2,1,2,MFG Floor,2
13600,6753L-104,ADM803TAKSZ-REEL7,2,0,2,1,2,MFG Floor,2
7311,7984-34,U.FL-R-SMT(01),2,0,2,1,2,MFG Floor,2
12902,6948L-25,USBDF01W5,2,0,2,1,2,MFG Floor,2
17408,8258L-85,5044490707,2,0,2,1,2,MFG Floor,2
11325,8141M-370,TC1047AVNBTR,2,0,2,1,2,MFG Floor,2
15570,8261L-20,DRV5032FCDBZT,2,0,2,1,2,MFG Floor,2
11274,8142M-300,V14MLA0805H,2,0,2,1,2,MFG Floor,2
7301,7984-12,MCP73831T-2ACI/OT,2,0,2,1,2,MFG Floor,2
10359,7984-95,MCP73831T-2ACI/OT,2,0,2,1,2,MFG Floor,2
3214,8171L-180,DM3AT-SF-PEJM5,2,0,2,1,2,MFG Floor,2
17419,8258L-95,5044490807,2,0,2,1,2,MFG Floor,2
42247,8500-581,SSQ-120-04-T-D,2,0,2,1,2,MFG Floor,2
31823,8525ML-1-720,FT232RL,2,0,2,1,2,MFG Floor,2
17804,8245L-405,TLV1701AIDCKR,2,0,2,1,2,MFG Floor,2
18049,8045-16,FH12-40S-0.5SH55,2,0,2,1,2,MFG Floor,2
16591,8245L-470,5044490507,2,0,2,1,2,MFG Floor,0
15460,7254T-2,08055C221KAT2A,2,0,2,1,2,1406507,2
11330,8142M-295,VC080503A100DP,2,0,2,1,2,MFG Floor,2
19804,8294M-20,CKG57NX7S1H226M500JH,2,0,2,1,2,MFG Floor,2
9746,7452-7,0705430036,2,0,2,1,2,MFG Floor,2
3753,6590-44,MCP23S17-E/SS,2,0,2,1,2,MFG Floor,2
17781,8258L-75,5044490407,2,0,2,1,2,MFG Floor,2
7010,6463-40,SML-LX23IC-TR,2,0,2,1,2,MFG Floor,2
3389,7158-20,B82464G4474M,2,0,2,1,2,MFG Floor,2
19537,8328-15,FTSH-105-01-L-DV,2,0,2,1,2,MFG Floor,2
4075,8218L-50,TCJB106M035R0200,2,0,2,1,2,MFG Floor,2
5429,8045-16,FH12-40S-0.5SH(55),2,0,2,1,2,MFG Floor,0
6789,8183L-255,ABM3-8.000MHZ-D2Y-T,2,0,2,1,2,MFG Floor,2
3019,6970L-G1-7,S5MC-13-F,2,0,2,1,2,MFG Floor,2
16597,8258L-90,5011903017,2,0,2,1,2,MFG Floor,2
15097,8266L-175,MMSZ4685T1G,1,0,1,1,1,MFG Floor,1
32335,8294M-3-125,CKG57NX7S1H226M500JH,1,0,1,1,1,MFG Floor,1
19771,6758-190,CHS-08TA,1,0,1,1,1,MFG Floor,1
17784,8245L-320,SN65HVD234DR,1,0,1,1,1,MFG Floor,1
9251,8080L-544,CY62126EV30LL-45ZSXI,1,0,1,1,1,MFG Floor,1
11047,7758-250,LMR16010PDDAR,1,0,1,1,1,MFG Floor,1
19773,6463-250,LM22674MR-5.0,1,0,1,1,1,MFG Floor,1
8661,7984-105,ATMEGA328P-AUR,1,0,1,1,1,MFG Floor,1
7314,7686-31,USB2514B-AEZC,1,0,1,1,1,MFG Floor,1
7303,7984-24,SMF05CT1G,1,0,1,1,1,MFG Floor,1
6797,8183L-230,STM32F411RET6,1,0,1,1,1,MFG Floor,0
6782,8183L-235,MCP1826S-3302E/DB,1,0,1,1,1,MFG Floor,1
5465,Pallet-7700,7700 - PALLET,2,1,1,1,1,1506303,0
5464,Pallet-6730,6730 - PALLET,2,1,1,1,1,1506301,0
3101,8223L-75,LAN8720A-CP-TR,1,0,1,1,1,MFG Floor,1
15186,8260L-35,BM02B-SRSS-TBLFSN,1,0,1,1,1,MFG Floor,1
15096,8266L-60,5013310607,1,0,1,1,1,MFG Floor,1
14882,8033-14,BA033FP-E2,1,0,1,1,1,MFG Floor,1
3031,8095-220,FT232RL-REEL,1,0,1,1,1,MFG Floor,1
15639,8245L-415,DRV8301DCAR,1,0,1,1,1,MFG Floor,1
35554,8127L-10,1761608-3,2,1,1,1,1,2204304,0
22867,6588L-77,"LPC2919FBD144/01/,",1,0,1,1,1,MFG Floor,1
17514,8258L-195,MCIMX7D5EVM10SD,1,0,1,1,1,MFG Floor,1
14564,8223L-90,ASE-25.000MHZ-LC-T,1,0,1,1,1,MFG Floor,1
15610,8245L-440,LMV331IDCKR,1,0,1,1,1,MFG Floor,1
9633,7734-60,350432-1,1,0,1,1,1,MFG Floor,1
7065,7944-23,G5V-1-DC24,1,0,1,1,1,MFG Floor,1
4606,4553-55,MSP430F1611IPM,1,0,1,1,1,MFG Floor,1
15283,8245L-420,APX358M8G-13,1,0,1,1,1,MFG Floor,1
15149,8266L-45,ACT1210L-101-2P-TL00,1,0,1,1,1,MFG Floor,1
15145,8266L-150,MAX3053ESAT,1,0,1,1,1,MFG Floor,1
15143,8266L-55,0527452097,1,0,1,1,1,MFG Floor,1
15130,8266L-155,STM32F427VIT6,1,0,1,1,1,MFG Floor,0
15108,8266L-70,SM10B-SRSS-TBLFSN,1,0,1,1,1,MFG Floor,1
15607,8245L-365,TPS630250RNCT,2,1,1,1,1,MFG Floor,0
8535,8256L-320,ECS-.327-12.5-34B-TR,1,0,1,1,1,MFG Floor,1
5063,7984-31,MDBT40-P,1,0,1,1,1,MFG Floor,1
5061,7984-33,ATMEGA328P-AUR,1,0,1,1,1,MFG Floor,1
4422,5189-71,CPC1030NTR,1,0,1,1,1,MFG Floor,1
41535,7254R-15,206705-1,1,0,1,1,1,MFG Floor,1
3945,8247-60,10118194-0001LF,1,0,1,1,1,MFG Floor,1
3681,7972-40,LM555CMM/NOPB,1,0,1,1,1,MFG Floor,1
3678,7996-49,SI4435DDY-T1-GE3,1,0,1,1,1,MFG Floor,1
13810,8257M-3-145,LM3409HVMY/NOPB,1,0,1,1,1,MFG Floor,1
36570,7801L-1-5,0022232031,1,0,1,1,1,MFG Floor,1
18150,5678ML-9,MF1/4DCT52R1001F,0,0,0,1,310,MFG Floor,1025
40200,7946L-250,"74HC14D,653",0,0,0,1,1200,MFG Floor,2400
42982,8804L-5,39-00-0213,0,0,0,1,40,MFG Floor,40
32440,8747L-60,RC0603FR-07100KL,0,0,0,1,110,MFG Floor,0
31273,6779ML-118,1803484,0,0,0,1,7,MFG Floor,14
40180,7946L-140,DS9098P-TRL,0,0,0,1,440,MFG Floor,880
40182,7946L-140,DS9098P-TRL,0,0,0,1,220,MFG Floor,440
40207,7946L-135,RJHSE7360,0,0,0,1,886,MFG Floor,1772
40092,7946L-110,0821-1X1T-36-F,0,0,0,1,16,MFG Floor,32
40156,7946L-125,LD09S33E4GV00LF,0,0,0,1,910,MFG Floor,1820
40082,7946l-120,RJHSE-5380-02,0,0,0,1,168,MFG Floor,336
40083,7946L-120,RJHSE-5380-02,0,0,0,1,448,MFG Floor,896
40111,7946L-120,RJHSE-5380-02,0,0,0,1,448,MFG Floor,896
37939,1557-1-2,C315C220K5G5TA,0,0,0,1,0,MFG Floor,25
37948,6779ML-61,MF1/4DCT52R4701F,0,0,0,1,172,MFG Floor,344
40171,7946L-120,RJHSE-5380-02,0,0,0,1,3,MFG Floor,6
40150,7946L-120,RJHSE-5380-02,0,0,0,1,448,MFG Floor,896
40157,7946L-120,RJHSE-5380-02,0,0,0,1,1,MFG Floor,2
40168,7946L-120,RJHSE-5380-02,0,0,0,1,204,MFG Floor,408
40169,7946L-120,RJHSE-5380-02,0,0,0,1,88,MFG Floor,176
40093,7946L-110,0821-1X1T-36-F,0,0,0,1,34,MFG Floor,68
40088,7946L-110,0821-1X1T-36-F,0,0,0,1,480,MFG Floor,960
40089,7946L-110,0821-1X1T-36-F,0,0,0,1,240,MFG Floor,480
40091,7946L-110,0821-1X1T-36-F,0,0,0,1,40,MFG Floor,80
40095,7946L-105,SI-50170-F,0,0,0,1,24,MFG Floor,48
38203,6779ML-33,1N4150,0,0,0,1,275,MFG Floor,550
38206,6779ML-128,LM6132BIN/NOPB,0,0,0,1,35,MFG Floor,70
40097,7946L-100,SSQ-105-01-L-D,0,0,0,1,600,MFG Floor,1200
40099,7946L-100,SSQ-105-01-L-D,0,0,0,1,800,MFG Floor,1600
40100,7946L-100,SSQ-105-01-L-D,0,0,0,1,50,MFG Floor,100
40087,7946L-95,PPPC252LFBN-RC,0,0,0,1,2100,MFG Floor,4200
40104,7946L-65,C0603C470J5GACTU,0,0,0,1,4000,MFG Floor,8000
37893,7143L-58,MIC5319-3.3YD5-TR,0,0,0,1,10,MFG Floor,20
38131,7801l-f-50,91757A103,0,0,0,1,0,MFG Floor,98
16544,7946L-40,C0603C471K3RACTU,0,0,0,1,280,MFG Floor,560
5277,6705-13,ERJ-8GEYJ472V,0,0,0,1,200,MFG Floor,0
8786,6779ML-62,MF1/4DCT52R1502F,0,0,0,1,100,MFG Floor,200
6815,6779ML-126,LM339AM,0,0,0,1,4,MFG Floor,8
37980,6779ML-61,MF1/4DCT52R4701F,0,0,0,1,50,MFG Floor,100
26275,8440l-65,CRCW08055K76FKEA,140,140,0,1,0,MFG Floor,140
7551,8125L-35,CRCW06031M00FKEA,0,0,0,1,0,MFG Floor,90
7782,8125L-35,CRCW06031M00FKEA,0,0,0,1,0,MFG Floor,120
8622,6779ML-101,MF1/4DCT52R6802F,0,0,0,1,250,MFG Floor,500
36773,7946L-130,PJ-047AH,0,0,0,1,56,MFG Floor,117
22376,8119l-50,EEE-FC1V1R0R,0,0,0,1,0,MFG Floor,16
34083,8657ML-720,CRCW040210K0FKED,0,0,0,1,150,MFG Floor,450
33144,5189-86,RMCF0805JT1K00,0,0,0,2,200,MFG Floor,300
38496,7946L-115,292304-1,0,0,0,1,2,MFG Floor,0
8760,6779ML-97,MF1/4DCT52R4702F,0,0,0,1,100,MFG Floor,200
8766,6779ML-94,MF1/4DCT52R1202F,0,0,0,1,396,MFG Floor,792
19385,7946L-10,C0805C104K5RACTU,0,0,0,1,3000,MFG Floor,6000
38826,7946L-125,LD09S33E4GV00LF,0,0,0,1,116,MFG Floor,232
9351,7750-8,MF1/4DCT52R3300F,0,0,0,1,0,MFG Floor,200
38580,6779ML-5,C322C104K1R5TA7303,0,0,0,1,1675,MFG Floor,3350
9467,7726-37,RN60D4702FB14,0,0,0,2,800,2202104,100
20301,8037-215,MMBT3906LT1G,0,0,0,1,0,MFG Floor,0
9029,6779ML-33,1N4150TR,0,0,0,1,1000,MFG Floor,2000
9815,8179M-40,1755736,0,0,0,1,6,MFG Floor,6
38897,8780L-10,3365/16-300SF,0,0,0,1,1,1602004,200
9953,6671-75,SN75189AN,0,0,0,1,17,MFG Floor,17
17565,6846-10,1N4148TR,0,0,0,1,55,1604002,0
36819,7946L-135,RJHSE7360,0,0,0,1,72,MFG Floor,148
10201,7532-7,DSF050J104,0,0,0,1,0,MFG Floor,4
10316,6252-5,C0805C104J5RACTU,0,0,0,1,600,MFG Floor,600
29601,8657ML-215,B340A-13-F,0,0,0,1,70,MFG Floor,140
39468,8566ML-530,ERJ-3EKF2551V,0,0,0,1,180,MFG Floor,360
30695,6779ML-44,MV3350,0,0,0,1,50,MFG Floor,100
44569,8500L-130,QSC15048S24,0,0,0,1,43,MFG Floor,30
16539,7946L-65,C0603C470J5GACTU,0,0,0,1,540,MFG Floor,1080
10537,7750-45,C1206C104K5RAC7800,0,0,0,1,160,MFG Floor,160
15773,7143L-39,ERJ-3EKF1001V,0,0,0,1,0,MFG Floor,50
2860,8447L-25,T491A475K010AT,0,0,0,1,16,MFG Floor,0
16545,8243-1-45,RMCF0805JT4K70,0,0,0,1,4700,MFG Floor,4700
16547,7946L-20,08056D106KAT2A,0,0,0,1,553,MFG Floor,553
12163,7144l-115,ERJ-3EKF1003V,0,0,0,1,0,MFG Floor,70
12562,8080L-110,C1608X7R1H104K080AE,0,0,0,1,4000,MFG Floor,4000
43718,8791LF-50,91772A106,0,0,0,1,200,1503007,200
30133,8244-60,RMCF0805JT10K0,0,0,0,2,2000,MFG Floor,3000
9109,6779ML-62,MF1/4DCT52R1502F,0,0,0,1,1000,MFG Floor,2000
39576,7946L-120,RJHSE-5380-02,0,0,0,1,71,MFG Floor,142
12989,6779ML-74,MF1/4DCT52R1002F,0,0,0,2,10000,MFG Floor,13800
40059,8771L-20,3365/20,0,0,0,1,0,MFG Floor,300
17275,8245L-190,BSS138W-TP,0,0,0,1,5,MFG Floor,5
40081,7946L-115,292304-1,0,0,0,1,600,MFG Floor,1200
26280,8847L-65,RC0402FR-074K7L,0,0,0,1,530,MFG Floor,1060
17338,8793L-30,CL10A475KP8NNNC,0,0,0,1,32,MFG Floor,64
18352,7143l-13,GMK107BJ105KA-T,0,0,0,1,0,MFG Floor,80
40108,7946L-60,RHA1C151MCN1GS,0,0,0,1,1200,MFG Floor,2400
40110,7946L-120,RJHSE-5380-02,0,0,0,1,29,MFG Floor,58
40109,7946L-120,RJHSE-5380-02,0,0,0,1,23,MFG Floor,46
18791,6463-50,B140-13-F,0,0,0,1,11,MFG Floor,0
19359,7946L-180,RMCF0805JT10K0,0,0,0,2,7600,MFG Floor,7600
19367,8243-1-50,RMCF0805JT1K00,0,0,0,1,5000,MFG Floor,10000
40160,7946L-120,RJHSE-5380-02,0,0,0,1,318,MFG Floor,636
20156,8080L-1-265,DP83848CVVX/NOPB,0,0,0,1,10,MFG Floor,10
16394,8173-1-95,LTR10EVHFLR750,0,0,0,1,80,MFG Floor,80
22500,7946L-10,C0805C104K5RACTU,0,0,0,1,24,MFG Floor,48
8565,6779ML-35,RGP02-20E-E3/54,0,0,0,1,1000,MFG Floor,2000
22834,7144L-230,MCP1826T-3302E/DC,0,0,0,1,0,MFG Floor,0
23167,8080l-2-455,LTST-C190KGKT,0,0,0,1,205,MFG Floor,205
23743,7595-20,C0805C104K5RACTU,0,0,0,1,315,MFG Floor,315
6705,7946L-10,C0805C104K5RACTU,0,0,0,1,20,MFG Floor,40
25079,8385l-10,UUD1A101MCL1GS,0,0,0,1,280,MFG Floor,280
25963,8243-1-50,RMCF0805JT1K00,0,0,0,1,1100,MFG Floor,2200
8611,6779ML-86,MF1/4DCT52R1501F,0,0,0,1,500,MFG Floor,4500
41358,7254R-16,1-66103-7,0,0,0,1,300,MFG Floor,300
21851,8098-85,MF1/4DCT52R1004F,0,0,0,1,745,1604005,0
25134,7946L-35,C0603C103K5RACTU,0,0,0,1,940,MFG Floor,1880
30186,7946l-85,ES3D,0,0,0,1,200,MFG Floor,400
34685,8657ML-55,C0402C103K5RACTU,0,0,0,1,300,MFG Floor,600
32096,5189-1-86,RMCF0805JT1K00,0,0,0,1,0,MFG Floor,2000
37376,8565ml-650,TFP410PAP,4,4,0,1,0,2204401,0
1145,8071-16,MCR10EZPF3570,0,0,0,1,140,MFG Floor,140
44905,8731L-30,39-00-0039,0,0,0,1,40,MFG Floor,40
9259,6779ML-95,MF1/4DCT52R1801F,0,0,0,1,420,MFG Floor,3920
27051,7595-20,C0805C104K5RACTU,0,0,0,1,433,MFG Floor,433
27132,8525ML-1-40,C3216X5R1H106K160AB,0,0,0,1,165,MFG Floor,165
4673,7210-2,LTC4160EUDC-1#PBF,0,0,0,1,4,MFG Floor,4
27153,8594L-1290,1N4148W-7-F,0,0,0,1,95,MFG Floor,95
32271,6590L-A-45,ADUM1401BRWZ-RL,0,0,0,1,0,MFG Floor,15
27399,6970L-1A-24,ERJ-8ENF3903V,0,0,0,1,0,MFG Floor,900
27443,8384L-110,ABM11W-20.0000MHZ-6-K1Z-T3,0,0,0,1,21,MFG Floor,21
32984,7946L-100,MF-LSMF300/24X-2,0,0,0,1,70,MFG Floor,140
36731,8500L-315,OKI-78SR-5/1.5-W36-C,0,0,0,1,1,MFG Floor,1
27574,8384L-110,ABM11W-20.0000MHZ-6-K1Z-T3,0,0,0,1,20,MFG Floor,24
5165,8218L-50,TCJB106M035R0200,0,0,0,1,160,MFG Floor,160
32983,7946l-35,C0603C682K3RACTU,0,0,0,1,350,MFG Floor,700
27442,8384L-115,C0603C120K5RAC7867,0,0,0,1,145,MFG Floor,145
27722,8532l-135,B2100-13-F,0,0,0,1,39,MFG Floor,39
27929,6970-g1-20,CRCW1206100KFKEA,0,0,0,1,0,MFG Floor,1910
